id,course_id,document_id,question_number,internal_id,section,stem,question_type,type,options,answer,answer_choice,answer_text,explanation,difficulty,difficulty_level,unit_tag,tags,classification,source_mapping,page_number,position,embedding,ai_generated,provenance_chunk_ids,confidence,needs_review,parsing_metadata,reviewed_at,reviewed_by,created_at,updated_at,exam,canonical_id,test_code,section_code,source_type,competencies,version
8c1f8a59-e223-4187-9410-b97cb28ef798,,,,fa80893a,Math,"If , what is the value of ?",fr,fr,,17,,17,"The correct answer is . It’s given that . Multiplying each side of this equation by yields , or . Subtracting from each side of this equation yields , or . Therefore, the value of is .",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""fa80893a""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:15.060072+00,SAT,,SAT,M,,,1
1e94d5da-1dca-46de-85f7-e66031b430f1,,,,590f2187,Math,"If , what is the value of ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",B,B,,"Choice B is correct. Dividing each side of the given equation by yields . Therefore, the value of is . Choice A is incorrect and may result from conceptual or calculation errors. Choice C is incorrect. This is the value of , not . Choice D is incorrect and may result from conceptual or calculation errors.",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""590f2187""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:11.694084+00,SAT,,SAT,M,,,1
146464df-11e5-4365-a6a1-e6d5d20494e2,,,,01682aa5,Math,Line is defined by . Line is perpendicular to line in the xy-plane. What is the slope of line ?,mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",C,C,,"Choice C is correct. It’s given that line is perpendicular to line in the xy-plane. This means that the slope of line is the negative reciprocal of the slope of line . If the equation for line is rewritten in slope-intercept form , where and are constants, then is the slope of the line and is its y-intercept. Subtracting from both sides of the equation yields . Dividing both sides of this equation by yields . It follows that the slope of line is . The negative reciprocal of a number is divided by the number. Therefore, the negative reciprocal of is , or . Thus, the slope of line is . Choice A is incorrect. This is the slope of line , not line . Choice B is incorrect. This is the reciprocal, not the negative reciprocal, of the slope of line . Choice D is incorrect. This is the negative, not the negative reciprocal, of the slope of line .",medium,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Medium""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""01682aa5""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:11.604455+00,SAT,,SAT,M,,,1
dc01b396-3714-4558-bfb5-3738716a0fc9,,,,5b8a8475,Math,Line is defined by . Line is perpendicular to line in the xy-plane. What is the slope of line ?,mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",A,A,,"Choice A is correct. It's given that line is perpendicular to line in the xy-plane. It follows that the slope of line is the opposite reciprocal of the slope of line . The equation for line is written in slope-intercept form , where is the slope of the line and is the y-coordinate of the y-intercept of the line. It follows that the slope of line is . The opposite reciprocal of a number is divided by the number. Thus, the opposite reciprocal of is . Therefore, the slope of line is . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors.",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""5b8a8475""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:12.533501+00,SAT,,SAT,M,,,1
0204dfc8-25bd-4bbb-9dbb-5b0c6c0e3912,,,,608eeb6e,Math,The solution to the given system of equations is . What is the value of ?,mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",C,C,,"Choice C is correct. Adding the second equation of the given system to the first equation yields , which is equivalent to . So the value of is . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect. This is the value of . Choice D is incorrect and may result from conceptual or calculation errors.",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Systems of two"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""608eeb6e""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:12.31517+00,SAT,,SAT,M,,,1
03230790-831e-4f84-bac9-d9f6e26212f7,,,,686b7244,Math,"A certain apprentice has enrolled in hours of training courses. The equation represents this situation, where is the number of on-site training courses and is the number of online training courses this apprentice has enrolled in. How many more hours does each online training course take than each on-site training course?",fr,fr,,5,,5,"The correct answer is . It's given that the equation represents the situation, where is the number of on- site training courses, is the number of online training courses, and is the total number of hours of training courses the apprentice has enrolled in. Therefore, represents the number of hours the apprentice has enrolled in on-site training courses, and represents the number of hours the apprentice has enrolled in online training courses. Since is the number of on-site training courses and is the number of online training courses the apprentice has enrolled in, is the number of hours each on-site course takes and is the number of hours each online course takes. Subtracting these numbers gives , or more hours each online training course takes than each on-site training course.",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""686b7244""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.068233+00,SAT,,SAT,M,,,1
0ee4effe-cd54-4463-8a9c-ec86c9c798a2,,,,1b1deebe,Math,"In the given system of equations, and are constants. The graphs of these equations in the xy-plane intersect at the point . What is the value of ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",D,D,,"Choice D is correct. It’s given that the graphs of the given system of equations intersect at the point . Therefore, is the solution to the given system. Multiplying the first equation in the given system by yields . Adding this equation to the second equation in the system yields , or . Since is the solution to the system, the value of can be found by substituting for in this equation, which yields . Dividing both sides of this equation by yields . Subtracting from both sides of this equation yields . Dividing both sides of this equation by yields . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Assessment SAT Test Math Domain Algebra Skill Systems of two linear equations in two variables DifficultyStandard ID 1A.2(G)1A.2(I)1A.3.(F) 1A.3.(G)1A.5.(C)CCRS.II.C.1 CCRS.II.C.2CCRS.II.C.3CCRS.II.D.1 CCRS.II.D.2CCRS.VII.B.1",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Systems of two"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""1b1deebe""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:12.846399+00,SAT,,SAT,M,,,1
c7e495b9-961f-4427-b05b-5c14988c7039,,,,2937ef4f,Math,"Hector used a tool called an auger to remove corn from a storage bin at a constant rate. The bin contained 24,000 bushels of corn when Hector began to use the auger. After 5 hours of using the auger, 19,350 bushels of corn remained in the bin. If the auger continues to remove corn at this rate, what is the total number of hours Hector will have been using the auger when 12,840 bushels of corn remain in the bin?",mc,mc,"[{""key"": ""A"", ""text"": ""3""}, {""key"": ""B"", ""text"": ""7""}, {""key"": ""C"", ""text"": ""8""}, {""key"": ""D"", ""text"": ""12""}]",D,D,,"Choice D is correct. After using the auger for 5 hours, Hector had removed 24,000 – 19,350 = 4,650 bushels of corn from the storage bin. During the 5-hour period, the auger removed corn from the bin at a constant rate of bushels per hour. Assuming the auger continues to remove corn at this rate, after x hours it will have removed 930x bushels of corn. Because the bin contained 24,000 bushels of corn when Hector started using the auger, the equation 24,000 – 930x = 12,840 can be used to find the number of hours, x, Hector will have been using the auger when 12,840 bushels of corn remain in the bin. Subtracting 12,840 from both sides of this equation and adding 930x to both sides of the equation yields 11,160 = 930x. Dividing both sides of this equation by 930 yields x = 12. Therefore, Hector will have been using the auger for 12 hours when 12,840 bushels of corn remain in the storage bin. Choice A is incorrect. Three hours after Hector began using the auger, 24,000 – 3(930) = 21,210 bushels of corn remained, not 12,840. Choice B is incorrect. Seven hours after Hector began using the auger, 24,000 – 7(930) = 17,490 bushels of corn will remain, not 12,840. Choice C is incorrect. Eight hours after Hector began using the auger, 24,000 – 8(930) = 16,560 bushels of corn will remain, not 12,840. Assessment SAT Test Math Domain Algebra Skill Linear equations in one variable DifficultyStandard ID 1A.5.(A)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.VII.B.1",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""2937ef4f""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.701565+00,SAT,,SAT,M,,,1
e2cca76f-ad3e-4e2f-a2c7-7303e6521d6a,,,,0adbe034,Math,"If , what is the value of ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",C,C,,"Choice C is correct. Dividing all terms in the given equation by yields , or . Therefore, the value of is . Choice A is incorrect. This is the value of , not . Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors.",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""0adbe034""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.489056+00,SAT,,SAT,M,,,1
1f99b118-9fb6-44bd-a4b3-6d0d9f571d09,,,,9bbce683,Math,"For line , the table shows three values of and their corresponding values of . Line is the result of translating line down units in the xy-plane. What is the x-intercept of line ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",D,D,,"Choice D is correct. The equation of line can be written in slope-intercept form , where is the slope of the line and is the y-intercept of the line. It’s given that line contains the points , , and . Therefore, its slope can be found as , or . Substituting for in the equation yields . Substituting for and for in this equation yields , or . Subtracting from both sides of this equation yields . Substituting for in yields . Since line is the result of translating line down units, an equation of line is , or . Substituting for in this equation yields . Solving this equation for yields . Therefore, the x-intercept of line is . Assessment SAT Test Math Domain Algebra Skill Linear equations in two variables DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(E) 1A.2(F)1A.2(G)1A.3.(A) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VII.B.1G.2.(B) G.2.(C) Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors.",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""9bbce683""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.371538+00,SAT,,SAT,M,,,1
96a40660-2f5e-4502-a0fc-0ff2e25698fd,,,,2b15d65f,Math,"An economist modeled the demand Q for a certain product as a linear function of the selling price P. The demand was 20,000 units when the selling price was $40 per unit, and the demand was 15,000 units when the selling price was $60 per unit. Based on the model, what is the demand, in units, when the selling price is $55 per unit?",mc,mc,"[{""key"": ""A"", ""text"": ""16,250""}, {""key"": ""B"", ""text"": ""16,500""}, {""key"": ""C"", ""text"": ""16,750""}, {""key"": ""D"", ""text"": ""17,500""}]",A,A,,"Choice A is correct. Let the economist’s model be the linear function , where Q is the demand, P is the selling price, m is the slope of the line, and b is the y-coordinate of the y-intercept of the line in the xy-plane, where . Two pairs of the selling price P and the demand Q are given. Using the coordinate pairs , two points that satisfy the function are and . The slope m of the function can be found using the formula . Substituting the given values into this formula yields , or . Therefore, . The value of b can be found by substituting one of the points into the function. Substituting the values of P and Q from the point Assessment SAT Test Math Domain Algebra Skill Linear functions DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(D) 1A.2(G)1A.3.(A)1A.3.(B) 1A.3.(C)1A.3.(E)1A.12.(B) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VI.A.1CCRS.VI.B.1 CCRS.VI.B.2CCRS.VI.C.1CCRS.VI.C.2 CCRS.VII.B.1 yields , or . Adding 10,000 to both sides of this equation yields . Therefore, the linear function the economist used as the model is . Substituting 55 for P yields . It follows that when the selling price is $55 per unit, the demand is 16,250 units. Choices B, C, and D are incorrect and may result from calculation or conceptual errors.",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear functions"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""2b15d65f""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.279086+00,SAT,,SAT,M,,,1
5d0f0fb6-928a-48df-a9ea-2aa213304bb6,,,,3008cfc3,Math,"The table gives the coordinates of two points on a line in the xy-plane. The y-intercept of the line is , where and are constants. What is the value of ?",fr,fr,,33,,33,"The correct answer is . It’s given in the table that the coordinates of two points on a line in the xy-plane are and . The y-intercept is another point on the line. The slope computed using any pair of points from the line will be the same. The slope of a line, , between any two points, and , on the line can be calculated using the slope formula, . It follows that the slope of the line with the given points from the table, and , is , which is equivalent to , or . It's given that the y-intercept of the line is . Substituting for and the coordinates of the points and into the slope formula yields , which is equivalent to , or . Multiplying both sides of this equation by yields . Subtracting from both sides of this equation yields . Dividing both sides of this equation by yields . Therefore, the value of is .",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""3008cfc3""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:14.85375+00,SAT,,SAT,M,,,1
e44d973a-10e2-4884-b3dd-c8249c468ea5,,,,3cdbf026,Math,"The graph of the equation is a line in the xy-plane, where a and k are constants. If the line contains the points and , what is the value of k ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""2""}, {""key"": ""D"", ""text"": ""3""}]",A,A,,"Choice A is correct. The value of k can be found using the slope-intercept form of a linear equation, , where m is the slope and b is the y-coordinate of the y-intercept. The equation can be rewritten in the form . One of the given points, , is the y-intercept. Thus, the y-coordinate of the y-intercept must be equal to . Multiplying both sides by k gives . Dividing both sides by gives . Choices B, C, and D are incorrect and may result from errors made rewriting the given equation. Assessment SAT Test Math Domain Algebra Skill Linear equations in two variables DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(E) 1A.2(F)1A.2(G)1A.3.(A) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VII.B.1G.2.(B) G.2.(C)",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""3cdbf026""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:14.206152+00,SAT,,SAT,M,,,1
c67190f0-ca56-46ad-b24b-87af5f4f13ae,,,,00723d16,Math,Line is defined by . Line is perpendicular to line in the xy-plane. What is the slope of line ?,fr,fr,,0.25,,0.25,"The correct answer is . For an equation in slope-intercept form , represents the slope of the line in the xy- plane defined by this equation. It's given that line is defined by . Subtracting from both sides of this equation yields . Dividing both sides of this equation by yields , or . Thus, the slope of line in the xy-plane is . Since line is perpendicular to line in the xy-plane, the slope of line is the negative reciprocal of the slope of line . The negative reciprocal of is . Note that 1/4 and .25 are examples of ways to enter a correct answer.",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""00723d16""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:14.116099+00,SAT,,SAT,M,,,1
99cd75be-7911-404e-8a73-4f5bcbf7f9a4,,,,3f5a3602,Math,What system of linear equations is represented by the lines shown?,mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""Assessment SAT Test Math Domain Algebra Skill Systems of two linear equations in two variables DifficultyStandard ID 1A.2(G)1A.2(I)1A.3.(F) 1A.3.(G)1A.5.(C)CCRS.II.C.1 CCRS.II.C.2CCRS.II.C.3CCRS.II.D.1 CCRS.II.D.2CCRS.VII.B.1""}]",D,D,,"Choice D is correct. A line in the xy-plane that passes through the points and has slope , where , and can be defined by an equation of the form . One of the lines shown in the graph passes through the points and . Substituting for , for , for , and for in the equation yields , or . Substituting for , for and for in the equation yields , which is equivalent to . Adding to both sides of this equation yields . Multiplying both sides of this equation by yields . Therefore, an equation of this line is . Similarly, the other line shown in the graph passes through the points and . Substituting for , for , for , and for in the equation yields , or . Substituting for , for , and for in the equation yields , which is equivalent to . Adding to both sides of this equation yields . Multiplying both sides of this equation by yields . Therefore, an equation of this line is . So, the system of linear equations represented by the lines shown is and . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors.",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Systems of two"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""3f5a3602""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:15.601766+00,SAT,,SAT,M,,,1
9fc2903a-5c3a-436b-b145-270ddc4292ff,,,,ff501705,Math,"In the given system of equations, is a constant. If the system has no solution, what is the value of ?",fr,fr,,6,,6,"The correct answer is . A system of two linear equations in two variables, and , has no solution if the lines represented by the equations in the xy-plane are parallel and distinct. Lines represented by equations in standard form, and , are parallel if the coefficients for and in one equation are proportional to the corresponding coefficients in the other equation, meaning ; and the lines are distinct if the constants are not proportional, meaning is not equal to or . The first equation in the given system is . Multiplying each side of this equation by yields . Adding to each side of this equation yields , or . The second equation in the given system is . Multiplying each side of this equation by yields . Subtracting from each side of this equation yields . Subtracting from each side of this equation yields . Therefore, the two equations in the given system, written in standard form, are and. As previously stated, if this system has no solution, the lines represented by the equations in the xy-plane are parallel and distinct, meaning the proportion , or , is true and the proportion is not true. The proportion is not true. Multiplying each side of the true proportion, , by yields . Therefore, if the system has no solution, then the value of is .",hard,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Systems of two"", ""Hard""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""ff501705""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.994853+00,SAT,,SAT,M,,,1
609604d9-990e-4b13-82eb-8deaac7a692b,,,,88e13c8c,Math,"The total cost , in dollars, to lease a car for months from a particular car dealership is given by , where is the monthly payment, in dollars. What is the total cost to lease a car when the monthly payment is ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",C,C,,"Choice C is correct. It's given that is the total cost, in dollars, to lease a car from this dealership with a monthly payment of dollars. Therefore, the total cost, in dollars, to lease the car when the monthly payment is is represented by the value of when . Substituting for in the equation yields , or . Thus, when the monthly payment is , the total cost to lease a car is . Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors. Assessment SAT Test Math Domain Algebra Skill Linear functions DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(D) 1A.2(G)1A.3.(A)1A.3.(B) 1A.3.(C)1A.3.(E)1A.12.(B) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VI.A.1CCRS.VI.B.1 CCRS.VI.B.2CCRS.VI.C.1CCRS.VI.C.2 CCRS.VII.B.1",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear functions"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""88e13c8c""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:14.341697+00,SAT,,SAT,M,,,1
82cff044-bfa0-4e63-9e16-ca639534395a,,,,f2b63f49,Math,What value of is the solution to the given equation?,fr,fr,,130,,130,"The correct answer is . It’s given that . Combining like terms on the left-hand side of this equation yields . Subtracting from each side of this equation yields . Therefore, the value of that's the solution to the given equation is .",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""f2b63f49""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:15.809028+00,SAT,,SAT,M,,,1
6db37f94-0079-4f1f-806f-481c1ae0dccd,,,,be9cb6a2,Math,"The cost of renting a backhoe for up to days is for the first day and for each additional day. Which of the following equations gives the cost , in dollars, of renting the backhoe for days, where is a positive integer and ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",D,D,,"Choice D is correct. It's given that the cost of renting a backhoe for up to days is for the first day and for each additional day. Therefore, the cost , in dollars, for days, where , is the sum of the cost for the first day, , and the cost for the additional days, . It follows that , which is equivalent to , or . Choice A is incorrect. This equation represents a situation where the cost of renting a backhoe is for the first day and for each additional day. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors.",medium,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear functions"", ""Medium""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""be9cb6a2""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:12.204598+00,SAT,,SAT,M,,,1
44827d0e-c884-433a-8f91-6a427c0ac0b0,,,,9b0a4eae,Math,"The graph in the xy-plane models the possible combinations of length , , and width , in meters, for a rectangle with a perimeter of . Which statement is the best interpretation of the point in this context?",mc,mc,"[{""key"": ""A"", ""text"": ""The length is less than the perimeter, and the width is less than the perimeter.""}, {""key"": ""B"", ""text"": ""The length is , and the width is .""}, {""key"": ""C"", ""text"": ""The length is , and the width is .""}, {""key"": ""D"", ""text"": ""The length is less than the perimeter, and the width is less than the perimeter. Assessment SAT Test Math Domain Algebra Skill Linear equations in two variables DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(E) 1A.2(F)1A.2(G)1A.3.(A) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VII.B.1G.2.(B) G.2.(C)""}]",C,C,,"Choice C is correct. It’s given that the graph in the xy-plane models the possible combinations of length , in meters (m), and width , in meters, for a rectangle with a perimeter of m. Since represents the length, in meters, and represents the width, in meters, the point in the xy-plane represents a rectangle whose length is m and whose width is m. Choice A is incorrect and may result from conceptual errors. Choice B is incorrect. This is an interpretation of the point , not . Choice D is incorrect and may result from conceptual errors.",medium,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear equations in"", ""Medium""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""9b0a4eae""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:11.489536+00,SAT,,SAT,M,,,1
94848c5a-1211-4a7e-ad84-b9a277d6d8fd,,,,548a4929,Math,"The function is defined by . The graph of in the xy-plane has an x-intercept at and a y- intercept at , where and are constants. What is the value of ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",A,A,,"Choice A is correct. The x-intercept of a graph in the xy-plane is the point on the graph where . It's given that function is defined by . Therefore, the equation representing the graph of is . Substituting for in the equation yields . Subtracting from both sides of this equation yields . Dividing both sides of this equation by yields . Therefore, the x-intercept of the graph of in the xy-plane is . It's given that the x-intercept of the graph of is . Therefore, . The y-intercept of a graph in the xy-plane is the point on the graph where . Substituting for in the equation yields , or . Therefore, the y-intercept of the graph of in the xy-plane is . It's given that the y-intercept of the graph of is . Therefore, . If and , then the value of is , or . Choice B is incorrect. This is the value of , not . Choice C is incorrect and may result from conceptual or calculation errors. Assessment SAT Test Math Domain Algebra Skill Linear functions DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(D) 1A.2(G)1A.3.(A)1A.3.(B) 1A.3.(C)1A.3.(E)1A.12.(B) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VI.A.1CCRS.VI.B.1 CCRS.VI.B.2CCRS.VI.C.1CCRS.VI.C.2 CCRS.VII.B.1 Choice D is incorrect. This is the value of , not .",medium,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear functions"", ""Medium""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""548a4929""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:13.583925+00,SAT,,SAT,M,,,1
1740ad0c-cff3-40bc-a1cb-8788ebbfc022,,,,1480dd5c,Math,"For the linear function , is a constant and . What is the value of ?",mc,mc,"[{""key"": ""A"", ""text"": ""[Option A]""}, {""key"": ""B"", ""text"": ""[Option B]""}, {""key"": ""C"", ""text"": ""[Option C]""}, {""key"": ""D"", ""text"": ""[Option D]""}]",A,A,,"Choice A is correct. For the linear function , it’s given that . Substituting for and for in the given function yields , or . Subtracting from each side of this equation yields . Therefore, the value of is . Choice B is incorrect. Substituting for in the given function yields . For this function, when the value of is , the value of is , not . Choice C is incorrect. Substituting for in the given function yields . For this function, when the value of is , the value of is , not . Choice D is incorrect. Substituting for in the given function yields . For this function, when the value of is , the value of is , not . Assessment SAT Test Math Domain Algebra Skill Linear functions DifficultyStandard ID 1A.2(B)1A.2(C)1A.2(D) 1A.2(G)1A.3.(A)1A.3.(B) 1A.3.(C)1A.3.(E)1A.12.(B) 1A.12.(E)CCRS.II.C.1CCRS.II.C.2 CCRS.II.C.3CCRS.II.D.1CCRS.II.D.2 CCRS.III.C.1CCRS.VI.A.1CCRS.VI.B.1 CCRS.VI.B.2CCRS.VI.C.1CCRS.VI.C.2 CCRS.VII.B.1",easy,,Algebra,"[""SAT"", ""Math"", ""Algebra"", ""Linear functions"", ""Easy""]",,"{""source"": ""SAT Question Bank"", ""questionId"": ""1480dd5c""}",,,,false,,1,false,,,,2025-12-03 17:06:20.270972+00,2025-12-08 06:48:14.966513+00,SAT,,SAT,M,,,1
